database,year,title,authors,type,journal_or_source,volume,issue,pages,doi,url,other_urls,query
Crossref,1949,Counseling Youth for College,CLARENCE E. LOVEJOY,journal-article,Occupations: The Vocational Guidance Journal,27,6,381-386,10.1002/j.2164-5892.1949.tb01531.x,https://doi.org/10.1002/j.2164-5892.1949.tb01531.x,,Lovejoy Buddhistic
Crossref,1948,Autonomy and Necessity: A Rejoinder to Professor Lovejoy,A. C. Pegis,journal-article,Philosophy and Phenomenological Research,9,1,89,10.2307/2103853,https://doi.org/10.2307/2103853,,Lovejoy Buddhistic
Crossref,1952,On a Supposed Resurgence of Vicious Intellectualism,Arthur O. Lovejoy,journal-article,The Journal of Philosophy,49,4,85,10.2307/2021577,https://doi.org/10.2307/2021577,,Lovejoy Buddhistic
Crossref,1937,<i>The Great Chain of Being</i>. Arthur O. Lovejoy,H. T. Davis,journal-article,Isis,27,1,111-114,10.1086/347235,https://doi.org/10.1086/347235,,Lovejoy Buddhistic
Crossref,1970,The Taxonomic Status of the 'Meganthropus' Mandibular Fragments from the Djetis Beds of Java,C. Owen Lovejoy,journal-article,Man,5,2,228,10.2307/2799649,https://doi.org/10.2307/2799649,,Lovejoy Buddhistic
Crossref,1955,SURFACE TENSION OF He<sup>3</sup>,D. R. LoveJoy,journal-article,Canadian Journal of Physics,33,2,49-53,10.1139/p55-008,https://doi.org/10.1139/p55-008,,Lovejoy Buddhistic
Crossref,1939,Communications: Professional Association or Trade Union?,George A. Coe; Auther O. Lovejoy,journal-article,Bulletin of the American Association of University Professors,25,3,344,10.2307/40219344,https://doi.org/10.2307/40219344,,Lovejoy Buddhistic
Crossref,1917,On the Meaning of 'Romantic' in Early German Romanticism Part II,A. O. Lovejoy,journal-article,Modern Language Notes,32,2,65,10.2307/2915747,https://doi.org/10.2307/2915747,,Lovejoy Buddhistic
Crossref,1944,Reply to Professor Spitzer,Arthur O. Lovejoy,journal-article,Journal of the History of Ideas,5,2,204,10.2307/2707385,https://doi.org/10.2307/2707385,,Lovejoy Buddhistic
Crossref,1915,Conditions at the University of Utah,John Dewey; A. O. Lovejoy; Edwin R. A. Seligman,journal-article,Science,41,1062,685-685,10.1126/science.41.1062.685-a,https://doi.org/10.1126/science.41.1062.685-a,,Lovejoy Buddhistic
Crossref,1911,Book Review:A Beginner's History of Philosophy: Vol. II. Modern Philosophy. Herbert Ernest Cushman,Arthur O. Lovejoy,journal-article,Ethics,22,1,111,10.1086/206636,https://doi.org/10.1086/206636,,Lovejoy Buddhistic
Crossref,1942,The Communism of Saint Ambrose,Arthur O. Lovejoy,journal-article,Journal of the History of Ideas,3,4,458,10.2307/2707318,https://doi.org/10.2307/2707318,,Lovejoy Buddhistic
Crossref,1922,"Time, Meaning and Transcendence--II.: Professor Dewey's Tertium Quid",Arthur O. Lovejoy,journal-article,The Journal of Philosophy,19,20,533,10.2307/2939326,https://doi.org/10.2307/2939326,,Lovejoy Buddhistic
Crossref,1952,In Defense of Individualistic Empiricism: Rejoinder to Mr. Lowe,Arthur O. Lovejoy,journal-article,The Journal of Philosophy,49,4,111,10.2307/2021580,https://doi.org/10.2307/2021580,,Lovejoy Buddhistic
Crossref,1968,Owen Lovejoy: Abolitionist in Congress.,Bertram Wyatt-Brown; Edward Magdol,journal-article,The Journal of Southern History,34,1,123,10.2307/2205497,https://doi.org/10.2307/2205497,,Lovejoy Buddhistic
Crossref,1968,A Technique for Mist-Netting in the Forest Canopy,Philip S. Humphrey; David Bridge; Thomas E. Lovejoy,journal-article,Bird-Banding,39,1,43,10.2307/4511439,https://doi.org/10.2307/4511439,,Lovejoy Buddhistic
Crossref,1950,Essays in the History of Ideas,H. T. C.; Arthur O. Lovejoy,journal-article,The Journal of Philosophy,47,1,22,10.2307/2019435,https://doi.org/10.2307/2019435,,Lovejoy Buddhistic
Crossref,1906,Leibniz's Hauptschriften zur Grundlegung der Philosophie.,Arthur O. Lovejoy; A. Buchenau; Ernst Cassirer,journal-article,The Philosophical Review,15,4,437,10.2307/2177901,https://doi.org/10.2307/2177901,,Lovejoy Buddhistic
Crossref,1915,CONDITIONS AT THE UNIVERSITY OF UTAH,J. Dewey; A. O. Lovejoy; E. R. A. Seligman,journal-article,Science,41,1062,685-685,10.1126/science.41.1062.685,https://doi.org/10.1126/science.41.1062.685,,Lovejoy Buddhistic
Crossref,1936,Primitivism and Related Ideas in Antiquity.,Robert K. Merton; Arthur O. Lovejoy; George Boas,journal-article,American Sociological Review,1,1,156,10.2307/2083882,https://doi.org/10.2307/2083882,,Lovejoy Buddhistic
Crossref,1961,Which College for You?,Clarence E. Lovejoy,journal-article,The Journal of Higher Education,32,4,236-237,10.1080/00221546.1961.11777697,https://doi.org/10.1080/00221546.1961.11777697,,Lovejoy Buddhistic
Crossref,1908,The Theory of a Pre-Christian Cult of Jesus,Arthur O. Lovejoy,journal-article,Monist,18,4,597-609,10.5840/monist190818440,https://doi.org/10.5840/monist190818440,,Lovejoy Buddhistic
Crossref,1968,Cenozoic Crustal Movements in the Sierra Nevada: Discussion,EARL M. P. LOVEJOY,journal-article,Geological Society of America Bulletin,79,1,153,10.1130/0016-7606(1968)79[153:ccmits]2.0.co;2,https://doi.org/10.1130/0016-7606(1968)79[153:ccmits]2.0.co;2,,Lovejoy Buddhistic
Crossref,1949,Essays in the History of Ideas,Sidney Ratner; Arthur O. Lovejoy,journal-article,The American Historical Review,54,4,850,10.2307/1844306,https://doi.org/10.2307/1844306,,Lovejoy Buddhistic
Crossref,1911,L'espace et le Temps Chez Leibniz et Chez Kant.,A. O. Lovejoy; Emile Van Biema,journal-article,The Philosophical Review,20,3,313,10.2307/2177854,https://doi.org/10.2307/2177854,,Lovejoy Buddhistic
Crossref,1915,Conditions at the University of Utah,John Dewey; A. O. Lovejoy; Edwin R. A. Seligman,journal-article,Science,41,1062,685-685,10.1126/science.41.1062.685.a,https://doi.org/10.1126/science.41.1062.685.a,,Lovejoy Buddhistic
Crossref,1958,Hearing Conservation in New York State,H. T. Lovejoy,journal-article,American Industrial Hygiene Association Journal,19,5,392-394,10.1080/00028895809343615,https://doi.org/10.1080/00028895809343615,,Lovejoy Buddhistic
Crossref,1924,Facts First then Common Sense,P. S. Lovejoy,journal-article,Journal of Forestry,22,7,780-789,10.1093/jof/22.7.780,https://doi.org/10.1093/jof/22.7.780,,Lovejoy Buddhistic
Crossref,1948,A. O. Lovejoy as Teacher,Marjorie Nicolson,journal-article,Journal of the History of Ideas,9,4,428,10.2307/2707216,https://doi.org/10.2307/2707216,,Lovejoy Buddhistic
Crossref,1969,Attention in Discrimination Learning,Douglas H. Lawrence; Elijah Lovejoy,journal-article,The American Journal of Psychology,82,4,549,10.2307/1420450,https://doi.org/10.2307/1420450,,Lovejoy Buddhistic
Crossref,1937,Primitivism and Related Ideas in Antiquity.,George R. Havens; Arthur O. Lovejoy; George Boas,journal-article,Modern Language Notes,52,6,421,10.2307/2911724,https://doi.org/10.2307/2911724,,Lovejoy Buddhistic
Crossref,1936,"<i>A Documentary History of Primitwism and Related Ideas</i>. General Editors, <scp>Arthur O. Lovejoy, Gilbert Chinard, George Boas, Ronald S. Crane</scp>. Volume I, <i>Primitwism and Related Ideas in Antiquity</i>. By <scp>Arthur O. Lovejoy, George Boas</scp>, <scp>Ronald S. Crane</scp>. Volume I, <i>Primitwism and Related Ideas in Antiquity</i>. By <scp>Arthur O. Lovejoy, George Boas</scp>. With Supplementary Essays by <scp>W. F. Albright</scp> and <scp>P. E. Dumont</scp>. (Baltimore: Johns Hopkins Press. 1935. Pp. xv, 482. $5.00.)",R. K. Hack,journal-article,The American Historical Review,41,4,728-730,10.1086/ahr/41.4.728,https://doi.org/10.1086/ahr/41.4.728,,Lovejoy Buddhistic
Crossref,1951,Report on Quality Factors in Processed Vegetables,B M Gutterman; R D Lovejoy; L M Beacham,journal-article,Journal of AOAC INTERNATIONAL,34,2,231-232,10.1093/jaoac/34.2.231,https://doi.org/10.1093/jaoac/34.2.231,,Lovejoy Buddhistic
Crossref,1957,Clinical and Hemodynamic Studies of Myocardial Fibrosis,ROBERT E. NYE; FRANK W. LOVEJOY; PAUL N. YU,journal-article,Circulation,16,3,332-338,10.1161/01.cir.16.3.332,https://doi.org/10.1161/01.cir.16.3.332,,Lovejoy Buddhistic
Crossref,1906,Les Notions d'Essence et d'Existence dans la Philosophie de Spinoza.,Arthur O. Lovejoy; Albert Rivaud,journal-article,The Philosophical Review,15,4,436,10.2307/2177900,https://doi.org/10.2307/2177900,,Lovejoy Buddhistic
Crossref,1909,<i>On the Interpretation of Empedocles</i>. Clara Elizabeth Millerd,Arthur O. Lovejoy,journal-article,Classical Philology,4,3,332-334,10.1086/359313,https://doi.org/10.1086/359313,,Lovejoy Buddhistic
Crossref,1933,Concepts and Contours in Land Utilization,P. S. Lovejoy,journal-article,Journal of Forestry,31,4,381-391,10.1093/jof/31.4.381,https://doi.org/10.1093/jof/31.4.381,,Lovejoy Buddhistic
Crossref,1916,The Cost of Forest Improvement Systems,P. S. Lovejoy,journal-article,Journal of Forestry,14,2,238-254,10.1093/jof/14.2.238,https://doi.org/10.1093/jof/14.2.238,,Lovejoy Buddhistic
Crossref,1940,Reflections on the History of Ideas,Arthur O. Lovejoy,journal-article,Journal of the History of Ideas,1,1,3,10.2307/2707007,https://doi.org/10.2307/2707007,,Lovejoy Buddhistic
Crossref,1916,"Meeting for Organization of the Association: New York, January, 1915",A. O. Lovejoy,journal-article,Bulletin of the American Association of University Professors,2,1,14,10.2307/40216737,https://doi.org/10.2307/40216737,,Lovejoy Buddhistic
Crossref,1922,The Length of Human Infancy in Eighteenth-Century Thought,Arthur O. Lovejoy,journal-article,The Journal of Philosophy,19,14,381,10.2307/2939649,https://doi.org/10.2307/2939649,,Lovejoy Buddhistic
Crossref,1968,"Labor Productivity in Italian Agriculture, 1951-1973",Robert M. Lovejoy,journal-article,Industrial and Labor Relations Review,21,4,570,10.2307/2520758,https://doi.org/10.2307/2520758,,Lovejoy Buddhistic
Crossref,1913,The Practical Tendencies of Bergsonism. I,Arthur O. Lovejoy,journal-article,The International Journal of Ethics,23,3,253-275,10.1086/intejethi.23.3.2376671,https://doi.org/10.1086/intejethi.23.3.2376671,,Lovejoy Buddhistic
Crossref,1911,Dogmatism and Evolution: Studies in Modern Philosophy.,Arthur O. Lovejoy; Theodore DeLaguna; Grace Andrus DeLaguna,journal-article,The Philosophical Review,20,5,535,10.2307/2177619,https://doi.org/10.2307/2177619,,Lovejoy Buddhistic
Crossref,1913,I.—SOME ANTECEDENTS OF THE PHILOSOPHY OF BERGSON,ARTHUR O. LOVEJOY,journal-article,Mind,XXII,10,465-483,10.1093/mind/xxii.10.465,https://doi.org/10.1093/mind/xxii.10.465,,Lovejoy Buddhistic
Crossref,1970,Religious Enthusiasm and the Great Awakening,Edwin S. Gaustad; David S. Lovejoy,journal-article,The New England Quarterly,43,2,328,10.2307/363261,https://doi.org/10.2307/363261,,Lovejoy Buddhistic
Crossref,1955,Henry Marchant and the Mistress of the World,David S. Lovejoy,journal-article,The William and Mary Quarterly,12,3,375,10.2307/1917100,https://doi.org/10.2307/1917100,,Lovejoy Buddhistic
Crossref,1916,Essai sur l'evolution des doctrines de M. Georges Sorel.,A. O. Lovejoy; Frederic D. Cheydleur,journal-article,Modern Language Notes,31,6,360,10.2307/2915726,https://doi.org/10.2307/2915726,,Lovejoy Buddhistic
Crossref,1922,"Time, Meaning and Transcendence--I. The Alleged Futurity of Yesterday",Arthur O. Lovejoy,journal-article,The Journal of Philosophy,19,19,505,10.2307/2939536,https://doi.org/10.2307/2939536,,Lovejoy Buddhistic
Crossref,1914,"Book Review:A Psychological Study of Religion: Its Origin, Function and Future. James H. Leuba",Arthur O. Lovejoy,journal-article,Ethics,24,2,216,10.1086/206807,https://doi.org/10.1086/206807,,Lovejoy Buddhistic
Crossref,1960,Integration and Competition in the Petroleum Industry,Wallace F. Lovejoy; Melvin G. de Chazeau; Alfred E. Kahn,journal-article,Land Economics,36,3,304,10.2307/3144506,https://doi.org/10.2307/3144506,,Lovejoy Buddhistic
Crossref,1907,<i>Qualitative Change in Pre-Socratic Philosophy</i>. W. A. Heidel,Arthur D. Lovejoy,journal-article,Classical Philology,2,4,490-490,10.1086/359103,https://doi.org/10.1086/359103,,Lovejoy Buddhistic
Crossref,1933,Academic Freedom and Tenure: Rollins College Report,Arthur O. Lovejoy; Austin S. Edwards,journal-article,Bulletin of the American Association of University Professors,19,7,416,10.2307/40218822,https://doi.org/10.2307/40218822,,Lovejoy Buddhistic
Crossref,1962,Elijah P. Lovejoy: Abolitionist Editor,Robert L. Bloom; Merton L. Dillon,journal-article,The Mississippi Valley Historical Review,49,1,136,10.2307/1889494,https://doi.org/10.2307/1889494,,Lovejoy Buddhistic
Crossref,1949,Historiography and Evaluation: A Disclaimer,Arthur O. Lovejoy,journal-article,Journal of the History of Ideas,10,1,141,10.2307/2707206,https://doi.org/10.2307/2707206,,Lovejoy Buddhistic
Crossref,1946,Goldsmith and the Chain of Being,Arthur O. Lovejoy,journal-article,Journal of the History of Ideas,7,1,91,10.2307/2707270,https://doi.org/10.2307/2707270,,Lovejoy Buddhistic
Crossref,1961,"The Reason, the Understanding, and Time.",Daniel S. Robinson; Arthur O. Lovejoy,journal-article,Philosophy and Phenomenological Research,22,2,273,10.2307/2104855,https://doi.org/10.2307/2104855,,Lovejoy Buddhistic
Crossref,1965,Disequilibrium and Increasing Costs: A Study of Local Telephone Service,David A. Bowers; Wallace F. Lovejoy,journal-article,Land Economics,41,1,31,10.2307/3144887,https://doi.org/10.2307/3144887,,Lovejoy Buddhistic
Crossref,1963,In Memory of A. O. Lovejoy,Ludwig Edelstein,journal-article,Journal of the History of Ideas,24,4,451,10.2307/2707977,https://doi.org/10.2307/2707977,,Lovejoy Buddhistic
Crossref,1913,The Practical Tendencies of Bergsonism. II,Arthur O. Lovejoy,journal-article,The International Journal of Ethics,23,4,419-443,10.1086/intejethi.23.4.2376914,https://doi.org/10.1086/intejethi.23.4.2376914,,Lovejoy Buddhistic
Crossref,1962,"Book Review:Essays on Petroleum Conservation Regulation. Wallace F. Lovejoy, James I. Pikl",Jesse Markham,journal-article,The Journal of Business,35,3,318,10.1086/294516,https://doi.org/10.1086/294516,,Lovejoy Buddhistic
Crossref,1962,Detection Limits in Radiation and Optical Pyrometry,D. R. Lovejoy,journal-article,Journal of the Optical Society of America,52,12,1387,10.1364/josa.52.001387,https://doi.org/10.1364/josa.52.001387,,Lovejoy Buddhistic
Crossref,1962,On Klemens and Lowenthal's Paper on Deviations from Matthiessen's Rule,RJ Berry; DR Lovejoy,journal-article,Australian Journal of Physics,15,3,441-443,10.1071/ph620441,https://doi.org/10.1071/ph620441,,Lovejoy Buddhistic
Crossref,1920,Pragmatism as Interactionism,Arthur O. Lovejoy,journal-article,"The Journal of Philosophy, Psychology and Scientific Methods",17,23,622,10.2307/2939891,https://doi.org/10.2307/2939891,,Lovejoy Buddhistic
Crossref,1955,Stories on Stone: A Book of American Epitaphs,David S. Lovejoy; Charles L. Wallis,journal-article,The New England Quarterly,28,2,280,10.2307/362794,https://doi.org/10.2307/362794,,Lovejoy Buddhistic
Crossref,1936,Primitivism and Related Ideas in Antiquity.,H. T. C.; Arthur O. Lovejoy; George Boas,journal-article,The Journal of Philosophy,33,7,192,10.2307/2016444,https://doi.org/10.2307/2016444,,Lovejoy Buddhistic
Crossref,1948,Arthur O. Lovejoy and the Theory of Historiography,Maurice Mandelbaum,journal-article,Journal of the History of Ideas,9,4,412,10.2307/2707214,https://doi.org/10.2307/2707214,,Lovejoy Buddhistic
Crossref,1909,Pragmatism and Realism,Arthur O. Lovejoy,journal-article,"The Journal of Philosophy, Psychology and Scientific Methods",6,21,575,10.2307/2010796,https://doi.org/10.2307/2010796,,Lovejoy Buddhistic
Crossref,1911,Book Review:A Beginner's History of Philosophy: Vol I. Ancient and Mediaeval Philosophy. Herbert Ernest Cushman,A. O. Lovejoy,journal-article,Ethics,21,3,352,10.1086/206604,https://doi.org/10.1086/206604,,Lovejoy Buddhistic
Crossref,1951,Essays in the History of Ideas by Arthur O. Lovejoy,A. J. McNicholl,journal-article,The Thomist: A Speculative Quarterly Review,14,3,407-412,10.1353/tho.1951.0016,https://doi.org/10.1353/tho.1951.0016,,Lovejoy Buddhistic
Crossref,1911,"Lovejoy, A. O. Schopenhauer as an Evolutionist",A.O. Lovejoy,journal-article,Kant-Studien,16,1-3,,10.1515/kant-1911-0177,https://doi.org/10.1515/kant-1911-0177,,Lovejoy upadana
Crossref,1911,"Lovejoy, Α. O. Kant and Evolution",A.O. Lovejoy,journal-article,Kant-Studien,16,1-3,,10.1515/kant-1911-0176,https://doi.org/10.1515/kant-1911-0176,,Lovejoy upadana
Crossref,1919,"Hogs, by A.J. Lovejoy, with supplementary chapters on feeding by John M. Evvard ...",A. J. Lovejoy; John M. Evvard,monograph,,,,,10.5962/bhl.title.20972,https://doi.org/10.5962/bhl.title.20972,,Lovejoy upadana
Crossref,1920,Michigan's millions of idle acres,P. S. Lovejoy; Fred E. Janette,monograph,,,,,10.5962/bhl.title.26795,https://doi.org/10.5962/bhl.title.26795,,Lovejoy upadana
Crossref,1909,The child in industry,Owen R. Lovejoy,dataset,PsycEXTRA Dataset,,,,10.1037/e533612009-121,https://doi.org/10.1037/e533612009-121,,Lovejoy upadana
Crossref,1912,Sal vet swine book,F. D. Coburn; Robert. Evans; A. J. Lovejoy; E.C. Stone,monograph,,,,,10.5962/bhl.title.43687,https://doi.org/10.5962/bhl.title.43687,,Lovejoy upadana
Crossref,1965,Lovejoy: Martyr to Freedom (review),,journal-article,Civil War History,11,3,290-291,10.1353/cwh.1965.0093,https://doi.org/10.1353/cwh.1965.0093,,Lovejoy upadana
Crossref,1951,404. To Messrs. Lovejoy. 27 February.,Anthony Trollope,book-chapter,The Letters of Anthony Trollope,,,,10.1093/oseo/instance.00193543,https://doi.org/10.1093/oseo/instance.00193543,,Lovejoy upadana
Crossref,1914,Reply to Professor Lovejoy,James H. Leuba,journal-article,Ethics,24,4,452,10.1086/206853,https://doi.org/10.1086/206853,,Lovejoy upadana
Crossref,1940,Coleridge and Kant's Two Worlds,Arthur O. Lovejoy,journal-article,ELH,7,4,341,10.2307/2871524,https://doi.org/10.2307/2871524,,Lovejoy upadana
Crossref,1968,Owen Lovejoy: Abolitionist in Congress (review),,journal-article,Civil War History,14,2,188-189,10.1353/cwh.1968.0014,https://doi.org/10.1353/cwh.1968.0014,,Lovejoy upadana
Crossref,1911,The Import of Vitalism,A. O. Lovejoy,journal-article,Science,34,864,75-80,10.1126/science.34.864.75.b,https://doi.org/10.1126/science.34.864.75.b,,Lovejoy upadana
